date,position_cost,position_mtm,n_open_lots,n_tickers,realized_pnl,unrealized_pnl,total_pnl,daily_pnl,cum_pnl
2023-06-02,500001.0,584518.2687294753,1,1,0.0,84517.26872947527,84517.26872947527,2778.098769528093,84517.26872947527
2023-06-05,500001.0,580092.7433449316,1,1,0.0,80091.74334493156,80091.74334493156,-4425.525384543711,80091.74334493156
2023-06-06,500001.0,578897.4456446768,1,1,0.0,78896.44564467671,78896.44564467671,-1195.2977002548432,78896.44564467671
2023-06-07,500001.0,574407.4946387394,1,1,0.0,74406.49463873942,74406.49463873942,-4489.951005937299,74406.49463873942
2023-06-08,500001.0,583290.6832468929,1,1,0.0,83289.68324689289,83289.68324689289,8883.188608153476,83289.68324689289
2023-06-09,500001.0,584550.556511803,1,1,0.0,84549.55651180292,84549.55651180292,1259.8732649100275,84549.55651180292
2023-06-12,500001.0,593692.1973218388,1,1,0.0,93691.19732183882,93691.19732183882,9141.640810035897,93691.19732183882
2023-06-13,500001.0,592141.6840348932,1,1,0.0,92140.68403489311,92140.68403489311,-1550.513286945701,92140.68403489311
2023-06-14,500001.0,594209.0517445164,1,1,0.0,94208.05174451637,94208.05174451637,2067.367709623257,94208.05174451637
2023-06-15,1250003.0,1350865.3837503213,3,2,0.0,100862.38375032137,100862.38375032137,6654.332005805001,100862.38375032137
2023-06-16,1250003.0,1337591.5864160128,3,2,0.0,87588.58641601287,87588.58641601287,-13273.797334308503,87588.58641601287
2023-06-20,1250003.0,1331855.6108358714,3,2,0.0,81852.6108358714,81852.6108358714,-5735.975580141472,81852.6108358714
2023-06-21,1250003.0,1320603.257694159,3,2,0.0,70600.257694159,70600.257694159,-11252.353141712403,70600.257694159
2023-06-22,1250003.0,1343342.7211605469,3,2,0.0,93339.7211605469,93339.7211605469,22739.46346638791,93339.7211605469
2023-06-23,1250003.0,1335142.3884446064,3,2,0.0,85139.38844460653,85139.38844460653,-8200.33271594037,85139.38844460653
2023-06-26,1250003.0,1319471.3457571983,3,2,0.0,69468.34575719816,69468.34575719816,-15671.042687408379,69468.34575719816
2023-06-27,1250003.0,1340808.6032706173,3,2,0.0,90805.60327061752,90805.60327061752,21337.25751341936,90805.60327061752
2023-06-28,1250003.0,1348090.6153726878,3,2,0.0,98087.6153726877,98087.6153726877,7282.012102070177,98087.6153726877
2023-06-29,1250003.0,1348496.6255883682,3,2,0.0,98493.62558836804,98493.62558836804,406.01021568034776,98493.62558836804
2023-06-30,1250003.0,1376417.814713647,3,2,0.0,126414.81471364699,126414.81471364699,27921.18912527895,126414.81471364699
2023-07-03,1250003.0,1365847.8973674648,3,2,0.0,115844.89736746499,115844.89736746499,-10569.917346182003,115844.89736746499
2023-07-05,1250003.0,1360908.8374893148,3,2,0.0,110905.83748931477,110905.83748931477,-4939.059878150219,110905.83748931477
2023-07-06,1250003.0,1367585.8804049925,3,2,0.0,117582.88040499264,117582.88040499264,6677.04291567787,117582.88040499264
2023-07-07,1250003.0,1356599.5340184215,3,2,0.0,106596.53401842163,106596.53401842163,-10986.346386571007,106596.53401842163
2023-07-10,1250003.0,1339388.7283058064,3,2,0.0,89385.72830580658,89385.72830580658,-17210.805712615052,89385.72830580658
2023-07-11,1250003.0,1337883.8177619565,3,2,0.0,87880.81776195654,87880.81776195654,-1504.910543850041,87880.81776195654
2023-07-12,1250003.0,1352408.5281467629,3,2,0.0,102405.52814676294,102405.52814676294,14524.7103848064,102405.52814676294
2023-07-13,1250003.0,1363773.0986307133,3,2,0.0,113770.0986307132,113770.0986307132,11364.570483950258,113770.0986307132
2023-07-14,1250003.0,1368165.1490036985,3,2,0.0,118162.14900369859,118162.14900369859,4392.050372985395,118162.14900369859
2023-07-17,1250003.0,1383964.287993514,3,2,0.0,133961.28799351404,133961.28799351404,15799.138989815445,133961.28799351404
2023-07-18,1250003.0,1402539.101286716,3,2,0.0,152536.10128671606,152536.10128671606,18574.813293202023,152536.10128671606
2023-07-19,1250003.0,1402471.5841419953,3,2,0.0,152468.5841419951,152468.5841419951,-67.51714472097228,152468.5841419951
2023-07-20,1250003.0,1381667.5811649743,3,2,0.0,131664.58116497425,131664.58116497425,-20804.002977020835,131664.58116497425
2023-07-21,1250003.0,1371771.5257913503,3,2,0.0,121768.52579135048,121768.52579135048,-9896.055373623778,121768.52579135048
2023-07-24,1250003.0,1377401.371100801,3,2,0.0,127398.37110080115,127398.37110080115,5629.845309450669,127398.37110080115
2023-07-25,1250003.0,1389812.4739778244,3,2,0.0,139809.47397782453,139809.47397782453,12411.102877023382,139809.47397782453
2023-07-26,1250003.0,1374863.4642198787,3,2,0.0,124860.46421987853,124860.46421987853,-14949.009757945998,124860.46421987853
2023-07-27,1250003.0,1358882.0236276523,3,2,0.0,108879.0236276525,108879.0236276525,-15981.440592226034,108879.0236276525
2023-07-28,1250003.0,1381809.1209709307,3,2,0.0,131806.12097093076,131806.12097093076,22927.097343278263,131806.12097093076
2023-07-31,1250003.0,1381126.2347578816,3,2,0.0,131123.23475788167,131123.23475788167,-682.8862130490888,131123.23475788167
2023-08-01,1250003.0,1377886.908274153,3,2,0.0,127883.90827415304,127883.90827415304,-3239.326483728626,127883.90827415304
2023-08-02,1250003.0,1351329.1871075106,3,2,0.0,101326.18710751053,101326.18710751053,-26557.721166642514,101326.18710751053
2023-08-03,1250003.0,1343672.8908681,3,2,0.0,93669.89086810008,93669.89086810008,-7656.296239410454,93669.89086810008
2023-08-04,1250003.0,1303289.6317542272,3,2,0.0,53286.63175422728,53286.63175422728,-40383.259113872795,53286.63175422728
2023-08-07,1250003.0,1292273.2011688014,3,2,0.0,42270.2011688013,42270.2011688013,-11016.43058542598,42270.2011688013
2023-08-08,1250003.0,1290787.2198134833,3,2,0.0,40784.21981348326,40784.21981348326,-1485.981355318043,40784.21981348326
2023-08-09,1250003.0,1277935.5846835342,3,2,0.0,27932.584683534158,27932.584683534158,-12851.6351299491,27932.584683534158
2023-08-10,1250003.0,1277934.6078214424,3,2,0.0,27931.607821442434,27931.607821442434,-0.9768620917238877,27931.607821442434
2023-08-11,1250003.0,1275451.6074248466,3,2,0.0,25448.60742484666,25448.60742484666,-2483.000396595773,25448.60742484666
2023-08-14,1250003.0,1287453.266670438,3,2,0.0,37450.26667043792,37450.26667043792,12001.659245591261,37450.26667043792
2023-08-15,1250003.0,1275115.089263426,3,2,0.0,25112.08926342601,25112.08926342601,-12338.177407011914,25112.08926342601
2023-08-16,1250003.0,1269961.6643985077,3,2,0.0,19958.664398507826,19958.664398507826,-5153.424864918183,19958.664398507826
2023-08-17,1250003.0,1253123.0781412781,3,2,0.0,3120.0781412779106,3120.0781412779106,-16838.586257229916,3120.0781412779106
2023-08-18,1250003.0,1254791.8957432308,3,2,0.0,4788.895743230722,4788.895743230722,1668.817601952811,4788.895743230722
2023-08-21,1250003.0,1268748.3122257553,3,2,0.0,18745.31222575531,18745.31222575531,13956.41648252459,18745.31222575531
2023-08-22,1250003.0,1275949.8506339653,3,2,0.0,25946.850633965274,25946.850633965274,7201.538408209963,25946.850633965274
2023-08-23,1250003.0,1300302.901464038,3,2,0.0,50299.90146403793,50299.90146403793,24353.050830072658,50299.90146403793
2023-08-24,1250003.0,1268472.432820966,3,2,0.0,18469.432820965965,18469.432820965965,-31830.468643071967,18469.432820965965
2023-08-25,1250003.0,1283019.4945168481,3,2,0.0,33016.49451684794,33016.49451684794,14547.061695881974,33016.49451684794
2023-08-28,1250003.0,1291292.9828864175,3,2,0.0,41289.98288641755,41289.98288641755,8273.488369569612,41289.98288641755
2023-08-29,1250003.0,1316073.908577852,3,2,0.0,66070.90857785195,66070.90857785195,24780.9256914344,66070.90857785195
2023-08-30,1250003.0,1332789.8842685074,3,2,0.0,82786.8842685073,82786.8842685073,16715.975690655352,82786.8842685073
2023-08-31,1250003.0,1332314.9686402776,3,2,0.0,82311.96864027774,82311.96864027774,-474.91562822955893,82311.96864027774
2023-09-01,1250003.0,1340893.596373382,3,2,0.0,90890.596373382,90890.596373382,8578.627733104251,90890.596373382
2023-09-05,1250003.0,1349031.4092061156,3,2,0.0,99028.40920611558,99028.40920611558,8137.812832733587,99028.40920611558
2023-09-06,1250003.0,1316965.6270075156,3,2,0.0,66962.62700751553,66962.62700751553,-32065.78219860005,66962.62700751553
2023-09-07,1250003.0,1288185.0393194573,3,2,0.0,38182.03931945731,38182.03931945731,-28780.587688058222,38182.03931945731
2023-09-08,1250003.0,1297300.7659015907,3,2,0.0,47297.76590159073,47297.76590159073,9115.726582133415,47297.76590159073
2023-09-11,1250003.0,1307988.4863964894,3,2,0.0,57985.486396489396,57985.486396489396,10687.72049489867,57985.486396489396
2023-09-12,1250003.0,1285091.1110349735,3,2,0.0,35088.111034973495,35088.111034973495,-22897.3753615159,35088.111034973495
2023-09-13,1250003.0,1281693.0257763776,3,2,0.0,31690.02577637758,31690.02577637758,-3398.0852585959146,31690.02577637758
2023-09-14,1250003.0,1292501.2421701849,3,2,0.0,42498.242170184734,42498.242170184734,10808.216393807154,42498.242170184734
2023-09-15,1250003.0,1276951.152025508,3,2,0.0,26948.152025507883,26948.152025507883,-15550.090144676851,26948.152025507883
2023-09-18,1250003.0,1288839.4646546834,3,2,0.0,38836.464654683354,38836.464654683354,11888.31262917547,38836.464654683354
2023-09-19,1250003.0,1293287.788616186,3,2,0.0,43284.788616186204,43284.788616186204,4448.323961502851,43284.788616186204
2023-09-20,1250003.0,1265547.265252978,3,2,0.0,15544.265252978155,15544.265252978155,-27740.52336320805,15544.265252978155
2023-09-21,1250003.0,1256616.7850522597,3,2,0.0,6613.785052259656,6613.785052259656,-8930.480200718499,6613.785052259656
2023-09-22,1250003.0,1256928.6780991934,3,2,0.0,6925.6780991933265,6925.6780991933265,311.8930469336701,6925.6780991933265
2023-09-25,1250003.0,1263600.5412931996,3,2,0.0,13597.541293199589,13597.541293199589,6671.863194006262,13597.541293199589
2023-09-26,1250003.0,1236956.1534085227,3,2,0.0,-13046.846591477231,-13046.846591477231,-26644.38788467682,-13046.846591477231
2023-09-27,1250003.0,1230883.5178774348,3,2,0.0,-19119.48212256498,-19119.48212256498,-6072.635531087748,-19119.48212256498
2023-09-28,1250003.0,1233298.1117716832,3,2,0.0,-16704.888228316857,-16704.888228316857,2414.5938942481225,-16704.888228316857
2023-09-29,1250003.0,1238717.1062187925,3,2,0.0,-11285.893781207458,-11285.893781207458,5418.994447109399,-11285.893781207458
2023-10-02,1250003.0,1259059.8510787855,3,2,0.0,9056.851078785396,9056.851078785396,20342.744859992854,9056.851078785396
2023-10-03,1250003.0,1240770.7435382637,3,2,0.0,-9232.256461736193,-9232.256461736193,-18289.10754052159,-9232.256461736193
2023-10-04,1250003.0,1254559.7390034879,3,2,0.0,4556.739003487746,4556.739003487746,13788.99546522394,4556.739003487746
2023-10-05,1250003.0,1260861.0854952366,3,2,0.0,10858.08549523665,10858.08549523665,6301.346491748904,10858.08549523665
2023-10-06,1250003.0,1284050.0765471281,3,2,0.0,34047.07654712808,34047.07654712808,23188.991051891433,34047.07654712808
2023-10-09,1250003.0,1294605.6915839557,3,2,0.0,44602.691583955595,44602.691583955595,10555.615036827512,44602.691583955595
2023-10-10,1250003.0,1289799.0931920744,3,2,0.0,39796.09319207429,39796.09319207429,-4806.598391881307,39796.09319207429
2023-10-11,1250003.0,1302058.3366704131,3,2,0.0,52055.336670413235,52055.336670413235,12259.243478338947,52055.336670413235
2023-10-12,1250003.0,1304412.8457051667,3,2,0.0,54409.84570516678,54409.84570516678,2354.5090347535443,54409.84570516678
2023-10-13,1250003.0,1290956.0454033606,3,2,0.0,40953.04540336075,40953.04540336075,-13456.800301806026,40953.04540336075
2023-10-16,1250003.0,1297427.9437598449,3,2,0.0,47424.943759844784,47424.943759844784,6471.898356484031,47424.943759844784
2023-10-17,1250003.0,1289401.767062734,3,2,0.0,39398.767062734085,39398.767062734085,-8026.176697110699,39398.767062734085
2023-10-18,1250003.0,1280594.5958272899,3,2,0.0,30591.59582728974,30591.59582728974,-8807.171235444344,30591.59582728974
2023-10-19,1250003.0,1280595.7083728954,3,2,0.0,30592.70837289535,30592.70837289535,1.1125456056106486,30592.70837289535
2023-10-20,1250003.0,1262084.8882147735,3,2,0.0,12081.888214773513,12081.888214773513,-18510.820158121838,12081.888214773513
2023-10-23,1250003.0,1266448.9551623208,3,2,0.0,16445.955162320886,16445.955162320886,4364.066947547373,16445.955162320886
2023-10-24,1250003.0,1270206.0196746364,3,2,0.0,20203.019674636427,20203.019674636427,3757.064512315541,20203.019674636427
2023-10-25,1250003.0,1274083.430899396,3,2,0.0,24080.430899395866,24080.430899395866,3877.4112247594385,24080.430899395866
2023-10-26,1250003.0,1236403.888220849,3,2,0.0,-13599.111779151051,-13599.111779151051,-37679.54267854692,-13599.111779151051
2023-10-27,1250003.0,1245259.6901861615,3,2,0.0,-4743.309813838619,-4743.309813838619,8855.801965312432,-4743.309813838619
2023-10-30,1250003.0,1265536.7859978501,3,2,0.0,15533.785997850278,15533.785997850278,20277.095811688898,15533.785997850278
2023-10-31,1250003.0,1268886.8480367279,3,2,0.0,18883.84803672783,18883.84803672783,3350.0620388775533,18883.84803672783
2023-11-01,1250003.0,1295002.1512794201,3,2,0.0,44999.15127942019,44999.15127942019,26115.30324269236,44999.15127942019
2023-11-02,1250003.0,1314730.4238002258,3,2,0.0,64727.42380022572,64727.42380022572,19728.272520805527,64727.42380022572
2023-11-03,1250003.0,1316964.9469988146,3,2,0.0,66961.94699881476,66961.94699881476,2234.5231985890423,66961.94699881476
2023-11-06,1250003.0,1334151.6907770694,3,2,0.0,84148.69077706925,84148.69077706925,17186.743778254488,84148.69077706925
2023-11-07,1250003.0,1351772.8425687794,3,2,0.0,101769.8425687793,101769.8425687793,17621.151791710057,101769.8425687793
2023-11-08,1250003.0,1360517.0427569563,3,2,0.0,110514.04275695648,110514.04275695648,8744.200188177172,110514.04275695648
2023-11-09,1250003.0,1354705.6361018284,3,2,0.0,104702.63610182845,104702.63610182845,-5811.406655128027,104702.63610182845
2023-11-10,1250003.0,1387032.3928568317,3,2,0.0,137029.39285683155,137029.39285683155,32326.756755003094,137029.39285683155
2023-11-13,1250003.0,1375390.1500122724,3,2,0.0,125387.15001227232,125387.15001227232,-11642.242844559223,125387.15001227232
2023-11-14,1250003.0,1392665.9907072992,3,2,0.0,142662.99070729915,142662.99070729915,17275.840695026825,142662.99070729915
2023-11-15,1250003.0,1395496.5705740014,3,2,0.0,145493.5705740014,145493.5705740014,2830.579866702261,145493.5705740014
2023-11-16,1250003.0,1412669.0669351262,3,2,0.0,162666.06693512626,162666.06693512626,17172.496361124853,162666.06693512626
2023-11-17,1250003.0,1403461.754593038,3,2,0.0,153458.75459303788,153458.75459303788,-9207.312342088379,153458.75459303788
2023-11-20,1250003.0,1422481.1336605004,3,2,0.0,172478.1336605005,172478.1336605005,19019.379067462607,172478.1336605005
2023-11-21,1250003.0,1412463.24732175,3,2,0.0,162460.24732174992,162460.24732174992,-10017.88633875057,162460.24732174992
2023-11-22,2250004.0,2422431.341810922,4,3,0.0,172427.3418109221,172427.3418109221,9967.094489172188,172427.3418109221
2023-11-24,2250004.0,2396384.2917751344,4,3,0.0,146380.29177513407,146380.29177513407,-26047.050035788037,146380.29177513407
2023-11-27,2250004.0,2406826.422956717,4,3,0.0,156822.42295671697,156822.42295671697,10442.131181582896,156822.42295671697
2023-11-28,2250004.0,2406881.444276871,4,3,0.0,156877.44427687107,156877.44427687107,55.021320154104615,156877.44427687107
2023-11-29,2250004.0,2403152.4385298397,4,3,0.0,153148.43852983974,153148.43852983974,-3729.005747031333,153148.43852983974
2023-11-30,2250004.0,2377777.096798624,4,3,0.0,127773.09679862356,127773.09679862356,-25375.341731216176,127773.09679862356
2023-12-01,2250004.0,2377244.614464407,4,3,0.0,127240.61446440662,127240.61446440662,-532.4823342169402,127240.61446440662
2023-12-04,2250004.0,2335436.1130882245,4,3,0.0,85432.11308822477,85432.11308822477,-41808.501376181855,85432.11308822477
2023-12-05,2250004.0,2380372.072049207,4,3,0.0,130368.07204920729,130368.07204920729,44935.95896098252,130368.07204920729
2023-12-06,2250004.0,2348139.4254380544,4,3,0.0,98135.42543805412,98135.42543805412,-32232.646611153163,98135.42543805412
2023-12-07,2250004.0,2382621.9426182695,4,3,0.0,132617.94261826976,132617.94261826976,34482.51718021564,132617.94261826976
2023-12-08,2250004.0,2412638.8141099783,4,3,0.0,162634.81410997853,162634.81410997853,30016.871491708764,162634.81410997853
2023-12-11,2250004.0,2378763.983141731,4,3,0.0,128759.98314173079,128759.98314173079,-33874.83096824774,128759.98314173079
2023-12-12,2250004.0,2411368.6296950346,4,3,0.0,161364.62969503435,161364.62969503435,32604.646553303566,161364.62969503435
2023-12-13,2250004.0,2435108.4945057295,4,3,0.0,185104.4945057295,185104.4945057295,23739.864810695144,185104.4945057295
2023-12-14,2250004.0,2429001.361205953,4,3,0.0,178997.36120595355,178997.36120595355,-6107.1332997759455,178997.36120595355
2023-12-15,2250004.0,2444533.5314238593,4,3,0.0,194529.53142385933,194529.53142385933,15532.170217905776,194529.53142385933
2023-12-18,2250004.0,2463965.458265867,4,3,0.0,213961.45826586668,213961.45826586668,19431.92684200735,213961.45826586668
2023-12-19,2250004.0,2459950.700570197,4,3,0.0,209946.70057019667,209946.70057019667,-4014.757695670007,209946.70057019667
2023-12-20,2250004.0,2415815.8837819323,4,3,0.0,165811.883781932,165811.883781932,-44134.81678826467,165811.883781932
2023-12-21,2250004.0,2437384.2384580253,4,3,0.0,187380.2384580255,187380.2384580255,21568.3546760935,187380.2384580255
2023-12-22,2250004.0,2430646.4972554664,4,3,0.0,180642.49725546667,180642.49725546667,-6737.741202558827,180642.49725546667
2023-12-26,2250004.0,2437456.589028527,4,3,0.0,187452.58902852723,187452.58902852723,6810.091773060558,187452.58902852723
2023-12-27,2250004.0,2439897.3670004117,4,3,0.0,189893.36700041164,189893.36700041164,2440.7779718844104,189893.36700041164
2023-12-28,2250004.0,2445770.461542428,4,3,0.0,195766.4615424281,195766.4615424281,5873.09454201645,195766.4615424281
2023-12-29,2250004.0,2442050.730356138,4,3,0.0,192046.73035613805,192046.73035613805,-3719.7311862900387,192046.73035613805
2024-01-02,2250004.0,2375196.493334652,4,3,0.0,125192.49333465207,125192.49333465207,-66854.23702148598,125192.49333465207
2024-01-03,2250004.0,2356135.105797074,4,3,0.0,106131.10579707382,106131.10579707382,-19061.38753757825,106131.10579707382
2024-01-04,2250004.0,2350372.9696361367,4,3,0.0,100368.9696361367,100368.9696361367,-5762.136160937123,100368.9696361367
2024-01-05,2250004.0,2369312.16542196,4,3,0.0,119308.16542196013,119308.16542196013,18939.19578582344,119308.16542196013
2024-01-08,2250004.0,2464200.24975417,4,3,0.0,214196.2497541697,214196.2497541697,94888.08433220956,214196.2497541697
2024-01-09,2250004.0,2482069.6348971883,4,3,0.0,232065.634897188,232065.634897188,17869.3851430183,232065.634897188
2024-01-10,2250004.0,2521792.9811442117,4,3,0.0,271788.98114421155,271788.98114421155,39723.34624702355,271788.98114421155
2024-01-11,2250004.0,2531413.4319373043,4,3,0.0,281409.43193730473,281409.43193730473,9620.450793093187,281409.43193730473
2024-01-12,2250004.0,2536166.409249426,4,3,0.0,286162.40924942633,286162.40924942633,4752.9773121215985,286162.40924942633
2024-01-16,2250004.0,2562583.9005459035,4,3,0.0,312579.90054590354,312579.90054590354,26417.49129647721,312579.90054590354
2024-01-17,2250004.0,2550318.8214907935,4,3,0.0,300314.82149079366,300314.82149079366,-12265.079055109876,300314.82149079366
2024-01-18,2250004.0,2605592.4606442717,4,3,0.0,355588.4606442716,355588.4606442716,55273.63915347791,355588.4606442716
2024-01-19,2250004.0,2674895.0837819884,4,3,0.0,424891.0837819883,424891.0837819883,69302.62313771673,424891.0837819883
2024-01-22,2250004.0,2685812.533316142,4,3,0.0,435808.53331614245,435808.53331614245,10917.449534154148,435808.53331614245
2024-01-23,2250004.0,2699672.0054917196,4,3,0.0,449668.0054917196,449668.0054917196,13859.472175577132,449668.0054917196
2024-01-24,2250004.0,2732399.749870954,4,3,0.0,482395.74987095414,482395.74987095414,32727.74437923456,482395.74987095414
2024-01-25,2250004.0,2739452.8854567683,4,3,0.0,489448.88545676845,489448.88545676845,7053.135585814307,489448.88545676845
2024-01-26,2250004.0,2718040.759480148,4,3,0.0,468036.75948014844,468036.75948014844,-21412.12597662001,468036.75948014844
2024-01-29,2250004.0,2752665.6575917574,4,3,0.0,502661.6575917576,502661.6575917576,34624.89811160916,502661.6575917576
2024-01-30,2250004.0,2740454.9892601427,4,3,0.0,490450.9892601428,490450.9892601428,-12210.668331614812,490450.9892601428
2024-01-31,2250004.0,2682280.5652218484,4,3,0.0,432276.5652218483,432276.5652218483,-58174.42403829447,432276.5652218483
2024-02-01,2250004.0,2733299.2772251754,4,3,0.0,483295.27722517564,483295.27722517564,51018.712003327324,483295.27722517564
2024-02-02,2250004.0,2803715.061870068,4,3,0.0,553711.0618700677,553711.0618700677,70415.78464489209,553711.0618700677
2024-02-05,2250004.0,2869192.463573806,4,3,0.0,619188.4635738056,619188.4635738056,65477.40170373791,619188.4635738056
2024-02-06,2250004.0,2853625.2155150296,4,3,0.0,603621.2155150296,603621.2155150296,-15567.248058776022,603621.2155150296
2024-02-07,2250004.0,2904988.451384184,4,3,0.0,654984.4513841841,654984.4513841841,51363.23586915445,654984.4513841841
2024-02-08,2250004.0,2890673.347784626,4,3,0.0,640669.3477846258,640669.3477846258,-14315.103599558235,640669.3477846258
2024-02-09,2250004.0,2954656.5261000963,4,3,0.0,704652.5261000963,704652.5261000963,63983.17831547046,704652.5261000963
2024-02-12,2250004.0,2941580.3030130686,4,3,0.0,691576.3030130684,691576.3030130684,-13076.223087027902,691576.3030130684
2024-02-13,2250004.0,2916532.4216412725,4,3,0.0,666528.421641273,666528.421641273,-25047.881371795433,666528.421641273
2024-02-14,2250004.0,2954487.1529879705,4,3,0.0,704483.1529879702,704483.1529879702,37954.7313466972,704483.1529879702
2024-02-15,2250004.0,2923424.295566705,4,3,0.0,673420.2955667053,673420.2955667053,-31062.857421264867,673420.2955667053
2024-02-16,2250004.0,2911769.8148412397,4,3,0.0,661765.81484124,661765.81484124,-11654.480725465342,661765.81484124
2024-02-20,2250004.0,2841598.2937804246,4,3,0.0,591594.2937804244,591594.2937804244,-70171.52106081555,591594.2937804244
2024-02-21,2350005.0,2903560.8086472973,5,4,0.0,553555.8086472972,553555.8086472972,-38038.48513312719,553555.8086472972
2024-02-22,2350005.0,3156065.9651104966,5,4,0.0,806060.9651104967,806060.9651104967,252505.15646319953,806060.9651104967
2024-02-23,2350005.0,3156852.045003024,5,4,0.0,806847.0450030242,806847.0450030242,786.0798925274285,806847.0450030242
2024-02-26,2350005.0,3160103.768361536,5,4,0.0,810098.7683615357,810098.7683615357,3251.7233585115755,810098.7683615357
2024-02-27,2350005.0,3163310.250424162,5,4,0.0,813305.2504241618,813305.2504241618,3206.482062626048,813305.2504241618
2024-02-28,2350005.0,3137325.404106196,5,4,0.0,787320.4041061961,787320.4041061961,-25984.846317965654,787320.4041061961
2024-02-29,2350005.0,3170412.2379663493,5,4,0.0,820407.2379663489,820407.2379663489,33086.83386015275,820407.2379663489
2024-03-01,2350005.0,3229997.972941308,5,4,0.0,879992.9729413078,879992.9729413078,59585.734974958934,879992.9729413078
2024-03-04,2350005.0,3267813.4846546985,5,4,0.0,917808.4846546985,917808.4846546985,37815.511713390704,917808.4846546985
2024-03-05,2350005.0,3239048.583218526,5,4,0.0,889043.5832185257,889043.5832185257,-28764.901436172775,889043.5832185257
2024-03-06,2350005.0,3285133.166445649,5,4,0.0,935128.1664456495,935128.1664456495,46084.583227123716,935128.1664456495
2024-03-07,2350005.0,3379165.3497526376,5,4,0.0,1029160.3497526378,1029160.3497526378,94032.18330698833,1029160.3497526378
2024-03-08,2350005.0,3274944.9627522454,5,4,0.0,924939.9627522455,924939.9627522455,-104220.38700039231,924939.9627522455
2024-03-11,2350005.0,3246950.7155792476,5,4,0.0,896945.7155792475,896945.7155792475,-27994.24717299803,896945.7155792475
2024-03-12,2350005.0,3391270.8574301386,5,4,0.0,1041265.8574301391,1041265.8574301391,144320.14185089164,1041265.8574301391
2024-03-13,2350005.0,3362381.1591683906,5,4,0.0,1012376.1591683903,1012376.1591683903,-28889.698261748767,1012376.1591683903
2024-03-14,2350005.0,3324182.3079831083,5,4,0.0,974177.3079831083,974177.3079831083,-38198.851185281994,974177.3079831083
2024-03-15,2350005.0,3305455.733281973,5,4,0.0,955450.7332819726,955450.7332819726,-18726.574701135745,955450.7332819726
2024-03-18,2350005.0,3325671.1588792726,5,4,0.0,975666.1588792729,975666.1588792729,20215.425597300287,975666.1588792729
2024-03-19,2350005.0,3360000.0192787154,5,4,0.0,1009995.0192787157,1009995.0192787157,34328.86039944284,1009995.0192787157
2024-03-20,2350005.0,3397971.295927344,5,4,0.0,1047966.2959273442,1047966.2959273442,37971.276648628525,1047966.2959273442
2024-03-21,2350005.0,3394382.660871103,5,4,0.0,1044377.660871103,1044377.660871103,-3588.6350562411826,1044377.660871103
2024-03-22,2350005.0,3455919.505309935,5,4,0.0,1105914.5053099354,1105914.5053099354,61536.84443883237,1105914.5053099354
2024-03-25,2350005.0,3454840.687895025,5,4,0.0,1104835.6878950251,1104835.6878950251,-1078.8174149102997,1104835.6878950251
2024-03-26,2350005.0,3398361.9370322106,5,4,0.0,1048356.9370322104,1048356.9370322104,-56478.75086281472,1048356.9370322104
2024-03-27,2350005.0,3365440.9279682715,5,4,0.0,1015435.9279682714,1015435.9279682714,-32921.00906393898,1015435.9279682714
2024-03-28,2350005.0,3358900.8035931466,5,4,0.0,1008895.8035931463,1008895.8035931463,-6540.12437512516,1008895.8035931463
2024-04-01,2350005.0,3356150.90715842,5,4,0.0,1006145.9071584197,1006145.9071584197,-2749.896434726543,1006145.9071584197
2024-04-02,2350005.0,3325162.401070301,5,4,0.0,975157.401070301,975157.401070301,-30988.506088118767,975157.401070301
2024-04-03,2350005.0,3315959.7301201625,5,4,0.0,965954.7301201621,965954.7301201621,-9202.670950138825,965954.7301201621
2024-04-04,2350005.0,3243976.3340370236,5,4,0.0,893971.3340370236,893971.3340370236,-71983.39608313853,893971.3340370236
2024-04-05,2350005.0,3303135.3710121303,5,4,0.0,953130.3710121302,953130.3710121302,59159.036975106574,953130.3710121302
2024-04-08,2350005.0,3278474.127014557,5,4,0.0,928469.1270145567,928469.1270145567,-24661.243997573503,928469.1270145567
2024-04-09,2350005.0,3254023.3555510542,5,4,0.0,904018.355551054,904018.355551054,-24450.771463502664,904018.355551054
2024-04-10,2350005.0,3276286.8775591897,5,4,0.0,926281.8775591896,926281.8775591896,22263.522008135566,926281.8775591896
2024-04-11,2350005.0,3390902.747826416,5,4,0.0,1040897.7478264159,1040897.7478264159,114615.87026722636,1040897.7478264159
2024-04-12,2350005.0,3337407.929823753,5,4,0.0,987402.9298237528,987402.9298237528,-53494.81800266309,987402.9298237528
2024-04-15,2350005.0,3260246.276820614,5,4,0.0,910241.2768206135,910241.2768206135,-77161.6530031393,910241.2768206135
2024-04-16,2350005.0,3276528.3195936875,5,4,0.0,926523.3195936871,926523.3195936871,16282.04277307354,926523.3195936871
2024-04-17,2350005.0,3197722.306209383,5,4,0.0,847717.3062093832,847717.3062093832,-78806.0133843039,847717.3062093832
2024-04-18,2350005.0,3196886.266306697,5,4,0.0,846881.2663066968,846881.2663066968,-836.0399026863743,846881.2663066968
2024-04-19,2350005.0,3004858.1779370513,5,4,0.0,654853.1779370509,654853.1779370509,-192028.08836964588,654853.1779370509
2024-04-22,2350005.0,3081008.008431795,5,4,0.0,731003.0084317948,731003.0084317948,76149.83049474389,731003.0084317948
